antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"[['has_genre'], ['~written_by']]",[['written_by']],0.028347349522819615,0.20608523103089862,0.014646130586790136,0.5166666666666667,2.507053339446737,0.008804160511266222,1.6425822806257273,0.6186628102129101
"[['written_by'], ['starred_actors']]",[['~starred_actors']],0.017764339034300292,0.12227156760842861,0.009165643012378343,0.5159574468085106,4.219766352066823,0.006993569431126847,1.813329069116653,0.776819743830053
"[['~written_by', 'has_genre'], ['~has_genre', 'written_by']]",[['has_genre']],0.0033071907776622885,0.13767362751582726,0.001700840971369177,0.5142857142857143,3.7355427002647326,0.00124552802012152,1.7753778257027089,0.734731175999663
"[['has_genre'], ['~has_genre'], ['~written_by']]",[['written_by']],0.013606727770953416,0.20608523103089862,0.0069923462156288385,0.5138888888888888,2.493574558051862,0.00418820057937736,1.6331960961650085,0.6072317168207579
"[['written_by'], ['~starred_actors'], ['~written_by', 'has_genre']]",[['starred_actors']],0.002267787961825569,0.15411509023906264,0.0011338939809127846,0.5,3.24432863274065,0.000784393634532977,1.6917698195218747,0.6933421725542191
"[['has_genre'], ['~written_by', 'has_genre'], ['~written_by']]","[['written_by'], ['~has_genre']]",0.002645752622129831,0.019370688840593404,0.0013228763110649155,0.5,25.81219512195122,0.0012716262602724545,1.961258622318813,0.9638086215063951
"[['Sport played'], ['~has_genre', 'starred_actors']]",[['starred_actors']],0.004157611263346877,0.15411509023906264,0.0020788056316734384,0.5,3.24432863274065,0.0014380549966437912,1.6917698195218747,0.6946579371856912
"[['starred_actors'], ['~starred_actors', 'has_genre'], ['~starred_actors', 'starred_actors']]",[['has_genre']],0.0020788056316734384,0.13767362751582726,0.0010394028158367192,0.5,3.6317776252573784,0.0007532061036239063,1.7246527449683455,0.7261622952371934
"[['has_genre'], ['~written_by', 'has_genre'], ['~written_by']]",[['~has_genre']],0.002645752622129831,0.06982897099121232,0.0013228763110649155,0.5,7.160351826792963,0.0011381261279642875,1.8603420580175754,0.862624348649929
"[['has_genre'], ['written_by']]",[['~written_by']],0.0294812435037324,0.17405272607011243,0.014646130586790136,0.4967948717948718,2.8542780283415463,0.009514839787028719,1.6413729265358274,0.6693829479178771
"[['starred_actors', '~starred_actors']]",[['starred_actors']],0.020977038646886517,0.15411509023906264,0.010394028158367192,0.4954954954954955,3.2151004468601037,0.007161149954353972,1.6766647318475723,0.7037298962016653
"[['starred_actors'], ['~written_by']]",[['~starred_actors']],0.00614192572994425,0.12227156760842861,0.0030237172824340926,0.49230769230769234,4.026346451075972,0.002272734395299267,1.7288590334985499,0.7562808994105343
"[['has_genre'], ['~has_genre'], ['written_by']]",[['~written_by']],0.014268165926485873,0.17405272607011243,0.0069923462156288385,0.4900662251655629,2.8156193598953054,0.004508933040103281,1.619714783940429,0.6541721936660586
[['starred_actors']],[['~starred_actors']],0.15411509023906264,0.12227156760842861,0.07530945856562411,0.48865726548129984,3.996491376034464,0.05646556488997949,1.7165168743772818,0.886385972643167
"[['has_genre'], ['starred_actors']]",[['~has_genre']],0.020977038646886517,0.06982897099121232,0.010205045828215062,0.48648648648648646,6.966828804447207,0.008740240805060084,1.811385688069744,0.8748136709240851
"[['in_language', '~in_language']]",[['~written_by']],0.0033071907776622885,0.17405272607011243,0.0016063498062931117,0.48571428571428577,2.7906157902900577,0.001030724235807055,1.6060085881970037,0.6437852729260076
"[['written_by'], ['~has_genre'], ['~written_by', 'has_genre']]",[['has_genre']],0.006614381555324577,0.13767362751582726,0.0032126996125862234,0.48571428571428577,3.528012550250025,0.002302073710090909,1.6767457242747805,0.7213254178300255
"[['has_genre'], ['written_by']]",[['~has_genre']],0.0294812435037324,0.06982897099121232,0.014268165926485873,0.483974358974359,6.930853370806009,0.012209521029078877,1.8025674599424957,0.881711576540649
"[['written_by'], ['~has_genre', 'written_by']]","[['~written_by', 'has_genre']]",0.002929226117358027,0.0515921761315317,0.001417367476140981,0.4838709677419355,9.378766394895427,0.0012662423263651629,1.8375401587451574,0.8960007581501137
"[['Sport played'], ['~has_genre']]",[['starred_actors']],0.002929226117358027,0.15411509023906264,0.001417367476140981,0.4838709677419355,3.1396728703941776,0.0009659295287337295,1.6389020126618161,0.6834975991913066
"[['~written_by', 'has_genre'], ['~written_by', 'starred_actors']]",[['starred_actors']],0.0027402437872058962,0.15411509023906264,0.0013228763110649155,0.4827586206896552,3.132455231611662,0.0009005633925226481,1.635377492204479,0.6826321773735078
"[['has_genre'], ['written_by', '~written_by'], ['~written_by']]",[['written_by']],0.0025512614570537655,0.20608523103089862,0.00122838514598885,0.48148148148148145,2.3363221084449877,0.0007026078391916976,1.5311213401546953,0.5734398227766927
"[['release_year', '~release_year'], ['~written_by']]",[['written_by']],0.0049135405839554,0.20608523103089862,0.0023622791269016347,0.48076923076923084,2.3328660106514305,0.0013496709804774896,1.5290210365330843,0.5741638970658058
"[['has_genre'], ['~written_by']]",[['~has_genre']],0.028347349522819615,0.06982897099121232,0.013606727770953416,0.48000000000000004,6.873937753721245,0.011627261523446689,1.7887904404015147,0.879453142727479
"[['written_by'], ['~release_year', 'written_by']]","[['~written_by', 'release_year']]",0.0023622791269016347,0.011527922139279978,0.0011338939809127846,0.48,41.63803278688524,0.0011066618110666163,1.9009078420398462,0.9782945002210015
[['~Sport Team Location']],[['~has_person']],0.0023622791269016347,0.010583010488519324,0.0011338939809127846,0.48,45.35571428571428,0.0011088939561359743,1.9027249798297705,0.9802677274736377
"[['~has_genre'], ['~written_by', 'starred_actors']]","[['has_genre'], ['written_by']]",0.0023622791269016347,0.0294812435037324,0.0011338939809127846,0.48,16.28153846153846,0.0010642510547488131,1.8663822240312837,0.940803182420913
"[['~written_by', 'has_genre'], ['~has_genre', 'has_genre']]",[['has_genre']],0.0023622791269016347,0.13767362751582726,0.0011338939809127846,0.48,3.486506520247083,0.0008086704443073153,1.6583199470849477,0.7148686619940645
"[['~directed_by'], ['has_genre']]",[['~has_genre']],0.0023622791269016347,0.06982897099121232,0.0011338939809127846,0.48,6.873937753721244,0.0009689384602872239,1.7887904404015147,0.8565463787333459
"[['~starred_actors', 'has_genre'], ['~starred_actors', 'starred_actors']]","[['has_genre'], ['starred_actors']]",0.002173296796749504,0.020977038646886517,0.0010394028158367192,0.47826086956521735,22.799255777516645,0.0009938134849401502,1.8764606759268005,0.9582214187327824
"[['is-a'], ['~written_by']]",[['written_by']],0.004346593593499008,0.20608523103089862,0.0020788056316734384,0.47826086956521735,2.3206945358132485,0.0011830368867597715,1.5216699738574442,0.5715789382867298
"[['~starred_actors', 'has_genre'], ['~starred_actors', 'starred_actors']]",[['has_genre']],0.002173296796749504,0.13767362751582726,0.0010394028158367192,0.47826086956521735,3.4738742502461877,0.0007401971621596874,1.6527922139279976,0.7136880165289257
"[['has_genre', '~has_genre'], ['~written_by', 'has_genre']]",[['~has_genre']],0.002173296796749504,0.06982897099121232,0.0010394028158367192,0.47826086956521735,6.849032182149791,0.0008876437368612034,1.782827805600176,0.8558539944903581
"[['starred_actors', '~starred_actors'], ['~starred_actors', 'starred_actors']]","[['~starred_actors'], ['starred_actors']]",0.004346593593499008,0.07530945856562411,0.0020788056316734384,0.47826086956521735,6.350608259232993,0.0017514660215422176,1.7723235377492201,0.8462129120760609
"[['~has_genre'], ['starred_actors'], ['~starred_actors', 'has_genre']]",[['~starred_actors']],0.002173296796749504,0.12227156760842861,0.0010394028158367192,0.47826086956521735,3.911464283314293,0.0007736704096197809,1.6823128287505116,0.7459624655647383
"[['has_genre'], ['~starred_actors', 'starred_actors']]",[['~has_genre']],0.006330908060096381,0.06982897099121232,0.0030237172824340926,0.4776119402985075,6.8397390584291,0.0025816364871575903,1.780613112673965,0.8592353318752377
"[['has_genre'], ['written_by'], ['~written_by']]",[['~has_genre']],0.014646130586790136,0.06982897099121232,0.0069923462156288385,0.4774193548387096,6.836981099131345,0.005969621987750363,1.7799569073624946,0.8664264091479281
"[['~written_by', 'starred_actors']]",[['written_by']],0.038079939525654354,0.20608523103089862,0.018142303694604553,0.4764267990074441,2.3117949628132877,0.010294590559817428,1.5163395824386152,0.5898990054027504
"[['~written_by', 'starred_actors'], ['~starred_actors', 'starred_actors']]",[['written_by']],0.003968628933194746,0.20608523103089862,0.0018898233015213078,0.4761904761904762,2.3106482391214165,0.0010719474909479598,1.5156554680319212,0.5694810739019068
"[['starred_actors'], ['~written_by', 'written_by']]",[['~starred_actors']],0.003968628933194746,0.12227156760842861,0.0018898233015213078,0.4761904761904762,3.89453153749908,0.0014045728206034205,1.6756633709293638,0.7461910634664642
[['~written_by']],[['written_by']],0.17405272607011243,0.20608523103089862,0.08211282245110083,0.47176981541802393,2.2891975958592146,0.04624312618738399,1.5029712275859042,0.681842207845808
"[['~starred_actors'], ['~written_by']]","[['written_by'], ['starred_actors']]",0.004630067088727204,0.017764339034300292,0.002173296796749504,0.4693877551020408,26.423035171515412,0.002091046715233798,1.8511364379738184,0.966629795032235
"[['~starred_actors'], ['starred_actors'], ['~written_by', 'starred_actors']]",[['written_by']],0.005858452234716054,0.20608523103089862,0.0027402437872058962,0.467741935483871,2.269652867137004,0.001532903304930954,1.491597444729827,0.5627005430846025
"[['~starred_actors'], ['~has_genre']]","[['has_genre'], ['starred_actors']]",0.008693187186998016,0.020977038646886517,0.0040631200982708116,0.46739130434782605,22.281090873482174,0.0038807627746845355,1.8381655600915598,0.9634947341353496
"[['~has_genre'], ['~starred_actors', 'has_genre']]","[['has_genre'], ['starred_actors']]",0.002834734952281962,0.020977038646886517,0.0013228763110649155,0.4666666666666667,22.246546546546547,0.0012634119664172167,1.8356680525370879,0.9577642105833141
"[['written_by'], ['~starred_actors', 'has_genre']]",[['starred_actors']],0.002645752622129831,0.15411509023906264,0.00122838514598885,0.4642857142857142,3.0125908732591746,0.0008206347418790744,1.5789851648870827,0.6698320154502059
"[['Sport played'], ['~starred_actors']]","[['~has_genre', 'starred_actors']]",0.0024567702919777,0.014835112916942266,0.0011338939809127846,0.46153846153846156,31.111219990200883,0.0010974475162203062,1.82959193315425,0.9702409144011872
"[['has_genre'], ['~written_by', 'has_genre']]",[['~has_genre']],0.01332325427572522,0.06982897099121232,0.00614192572994425,0.46099290780141844,6.601742819028973,0.0052115765936160885,1.7257120406610402,0.8599826145890118
"[['written_by'], ['starred_actors'], ['~written_by', 'starred_actors']]",[['~starred_actors']],0.005952943399792119,0.12227156760842861,0.0027402437872058962,0.46031746031746035,3.764713819582444,0.0020123680658290653,1.6263791541373236,0.7387734364756786
"[['has_genre'], ['starred_actors', '~starred_actors']]",[['~starred_actors']],0.0034961731078144193,0.12227156760842861,0.0016063498062931117,0.4594594594594595,3.7576966456410044,0.001178867239770211,1.623797599924407,0.7364543010452806
"[['starred_actors'], ['~directed_by', 'starred_actors']]",[['~starred_actors']],0.0034961731078144193,0.12227156760842861,0.0016063498062931117,0.4594594594594595,3.7576966456410044,0.001178867239770211,1.623797599924407,0.7364543010452806
[['~Recording performance']],[['~Instrument Played']],0.002267787961825569,0.0015118586412170463,0.0010394028158367192,0.4583333333333333,303.15885416666663,0.0010359742410101852,1.843362722508522,0.9989668443120474
"[['starred_actors'], ['~written_by', 'has_genre']]",[['written_by']],0.006614381555324577,0.20608523103089862,0.0030237172824340926,0.4571428571428572,2.21822230955656,0.0016605909314785126,1.4624745744167658,0.5528452867877865
"[['in_language', '~in_language']]",[['written_by']],0.0033071907776622885,0.20608523103089862,0.0015118586412170463,0.4571428571428572,2.21822230955656,0.0008302954657392563,1.4624745744167658,0.5510108551384149
"[['has_genre'], ['~starred_actors']]",[['~has_genre']],0.015307568742322593,0.06982897099121232,0.0069923462156288385,0.4567901234567901,6.541555989909621,0.0059234344419752056,1.712360303402541,0.8603002772468274
"[['is-a'], ['~written_by']]",[['~is-a']],0.004346593593499008,0.022866861948407823,0.001984314466597373,0.4565217391304348,19.96433704635286,0.0018849215109489974,1.7979249740149297,0.95405758393326
"[['~written_by', 'written_by']]",[['written_by']],0.023055844278559955,0.20608523103089862,0.010488519323443258,0.45491803278688525,2.2074266579475497,0.005737050328683807,1.4565052904395546,0.5598926133794109
"[['has_genre'], ['~written_by', 'starred_actors']]",[['written_by']],0.0062364168950203155,0.20608523103089862,0.002834734952281962,0.4545454545454546,2.205618773706807,0.0015495015356667007,1.455510409776686,0.5500427878672625
"[['~written_by', 'release_year']]",[['~written_by']],0.011527922139279978,0.17405272607011243,0.005197014079183596,0.4508196721311475,2.5901327851052844,0.0031905478049179137,1.5039636928275562,0.6210791598230658
"[['has_genre'], ['starred_actors']]",[['~starred_actors']],0.020977038646886517,0.12227156760842861,0.009449116507606539,0.45045045045045046,3.684016319255887,0.006884221108469134,1.5971779671387611,0.744167551394653
[['is-a']],[['~is-a']],0.04715109137295663,0.022866861948407823,0.02116602097703865,0.44889779559118237,19.630931284055716,0.020087823479896485,1.7730524941372527,0.9960235804952683
"[['starred_actors'], ['~written_by', 'starred_actors']]",[['written_by']],0.01332325427572522,0.20608523103089862,0.005952943399792119,0.44680851063829785,2.1680763264947758,0.003207217464295879,1.43515362082876,0.5460366103920977
[['Subject']],[['~written_by']],0.005291505244259662,0.17405272607011243,0.0023622791269016347,0.4464285714285714,2.5649042190165967,0.0014412782141239443,1.4920337851636678,0.6133675311104778
"[['in_language'], ['~written_by']]",[['written_by']],0.0025512614570537655,0.20608523103089862,0.0011338939809127846,0.4444444444444444,2.1566050231799885,0.0006081166741156323,1.4290465841443825,0.5376799924213717
"[['has_genre'], ['starred_actors'], ['~starred_actors', 'starred_actors']]",[['~has_genre']],0.004252102428422943,0.06982897099121232,0.0018898233015213078,0.4444444444444444,6.364757179371522,0.0015929033643952988,1.6743078522158177,0.8464841525906244
"[['written_by', '~written_by']]",[['~written_by']],0.03637909855428517,0.17405272607011243,0.01615798922800718,0.44415584415584414,2.5518465248106943,0.009826107952660559,1.4859331797336763,0.6310852145071444
"[['starred_actors'], ['~starred_actors', 'has_genre']]",[['~starred_actors']],0.014268165926485873,0.12227156760842861,0.006330908060096381,0.44370860927152317,3.628878061762388,0.004586317045367785,1.5778213487038963,0.7349186773189267
"[['has_genre'], ['starred_actors'], ['~has_genre', 'starred_actors']]",[['~starred_actors']],0.0032126996125862234,0.12227156760842861,0.001417367476140981,0.4411764705882353,3.608168924447677,0.0010245456582550722,1.570671931648075,0.7251809018232377
"[['~release_year', 'has_genre']]","[['release_year'], ['~written_by']]",0.0032126996125862234,0.020032126996125863,0.001417367476140981,0.4411764705882353,22.023446170921197,0.0013530102695012494,1.7536267201121958,0.9576705532909914
"[['~has_genre'], ['~written_by']]","[['has_genre'], ['written_by']]",0.015874515732778986,0.0294812435037324,0.0069923462156288385,0.44047619047619047,14.94089590964591,0.00652434575180695,1.7345441605465208,0.9481205641551296
"[['has_genre', '~has_genre'], ['written_by'], ['~has_genre']]",[['~written_by']],0.0023622791269016347,0.17405272607011243,0.0010394028158367192,0.43999999999999995,2.5279695982627577,0.0006282416940609646,1.4749058463033704,0.6058568255006974
"[['starred_actors'], ['~written_by', 'starred_actors']]",[['~starred_actors']],0.01332325427572522,0.12227156760842861,0.005858452234716054,0.43971631205673756,3.596226994201278,0.004229397048777432,1.5665785945216653,0.7316791369840161
"[['written_by'], ['~has_genre']]",[['~written_by']],0.019370688840593404,0.17405272607011243,0.008504204856845885,0.4390243902439025,2.5223643441646146,0.005132683658284698,1.4723407926576257,0.6154686195156422
"[['written_by'], ['~has_genre', 'has_genre']]","[['~written_by', 'has_genre']]",0.0030237172824340926,0.0515921761315317,0.0013228763110649155,0.4375,8.479967948717949,0.0011668761564576195,1.6860583535439437,0.8847502606388021
"[['written_by'], ['~has_genre', 'has_genre']]",[['~written_by']],0.0030237172824340926,0.17405272607011243,0.0013228763110649155,0.4375,2.513606134636265,0.0007965900751919496,1.468350709208689,0.6039914970821995
"[['starred_actors', '~starred_actors'], ['has_genre']]",[['starred_actors']],0.0034961731078144193,0.15411509023906264,0.0015118586412170463,0.43243243243243246,2.8059058445324543,0.000973045607214843,1.4903686505311753,0.6458669163663949
"[['written_by'], ['is-a']]",[['~written_by']],0.004819049418879335,0.17405272607011243,0.0020788056316734384,0.4313725490196078,2.4784015669242723,0.0012400369432508992,1.4525279644973885,0.5994026861858234
"[['has_genre'], ['starred_actors'], ['~starred_actors']]",[['~has_genre']],0.009449116507606539,0.06982897099121232,0.0040631200982708116,0.43,6.157902571041948,0.003403298015768569,1.6318789982610309,0.8455971905787666
"[['~written_by', 'has_genre'], ['~has_genre', 'written_by']]",[['written_by']],0.0033071907776622885,0.20608523103089862,0.001417367476140981,0.4285714285714286,2.079583415209275,0.0007358043006631909,1.3893508456959276,0.5208570345089116
[['~Team']],[['Team']],0.02229991495795143,0.011527922139279978,0.009449116507606539,0.42372881355932207,36.756737982773,0.00919204482425871,1.7152897821700728,0.9949821204213783
"[['~written_by', 'release_year']]","[['written_by'], ['~written_by']]",0.011527922139279978,0.08211282245110083,0.004819049418879335,0.41803278688524587,5.090956252711803,0.0038724591950265235,1.5772145867741645,0.8129448127592496
"[['Sport played'], ['starred_actors']]","[['~has_genre', 'starred_actors']]",0.005008031749031466,0.014835112916942266,0.0020788056316734384,0.4150943396226415,27.980531186155506,0.0020045109151849245,1.6843141617871629,0.969114219114219
"[['~has_genre'], ['has_genre'], ['~written_by', 'has_genre'], ['written_by']]",[['~written_by']],0.0032126996125862234,0.17405272607011243,0.0013228763110649155,0.411764705882353,2.3657469502458968,0.0007636971854498893,1.404110365680809,0.5791611933426324
"[['has_genre'], ['written_by', '~written_by']]",[['~written_by']],0.0062364168950203155,0.17405272607011243,0.0025512614570537655,0.4090909090909091,2.3503849570624817,0.0014657960955657733,1.3977569251121176,0.5781433235079713
"[['release_year', 'has_genre'], ['~written_by']]",[['written_by']],0.0025512614570537655,0.20608523103089862,0.0010394028158367192,0.4074074074074074,1.9768879379149895,0.0005136255090395669,1.3397311726353587,0.4954183747287195
[['~Place of birth']],[['Place of birth']],0.0025512614570537655,0.006330908060096381,0.0010394028158367192,0.4074074074074074,64.35212824765064,0.0010232510141148443,1.6768165926485874,0.9869785387026767
"[['starred_actors'], ['~starred_actors', 'starred_actors']]",[['~starred_actors']],0.03581215156382878,0.12227156760842861,0.01455163942171407,0.40633245382585753,3.323196567881801,0.010172831510574087,1.4784847816729134,0.7250505276769487
"[['~starred_actors'], ['~has_genre', 'starred_actors']]","[['has_genre'], ['starred_actors']]",0.0034961731078144193,0.020977038646886517,0.001417367476140981,0.40540540540540543,19.326150474799125,0.0013440281177421525,1.6465386168211456,0.9515835387824768
"[['has_genre'], ['written_by'], ['~written_by', 'has_genre']]",[['~has_genre']],0.007937257866389493,0.06982897099121232,0.0032126996125862234,0.40476190476190477,5.796475288356208,0.00265844906328434,1.5626873287347633,0.8341018472347508
[['has_genre']],[['~has_genre']],0.13767362751582726,0.06982897099121232,0.055466313899650385,0.4028826355525052,5.769562830923088,0.04585270615759271,1.5577691830641425,0.9586586576496156
"[['~has_genre', 'starred_actors']]",[['starred_actors']],0.014835112916942266,0.15411509023906264,0.005952943399792119,0.40127388535031844,2.6037287116262537,0.003666628633890878,1.4128077748134802,0.6252104780783085
"[['~has_genre'], ['has_genre'], ['written_by', '~written_by']]",[['~written_by']],0.0033071907776622885,0.17405272607011243,0.0013228763110649155,0.4,2.298154180238871,0.0007472507405788591,1.3765787898831459,0.5667425104285173
"[['has_genre'], ['written_by'], ['~written_by', 'starred_actors']]",[['~has_genre']],0.002834734952281962,0.06982897099121232,0.0011338939809127846,0.3999999999999999,5.728281461434369,0.0009359473561621118,1.5502850483479793,0.8277740926750685
[['~directed_by']],[['starred_actors']],0.016346971558159312,0.15411509023906264,0.006519890390248512,0.3988439306358382,2.587961568313351,0.004000575393427399,1.4070970133523286,0.6237926185802393
[['written_by']],[['~written_by']],0.20608523103089862,0.17405272607011243,0.08211282245110083,0.39844108207244383,2.2891975958592146,0.04624312618738399,1.3730114363118022,0.7093528610783393
"[['has_genre'], ['starred_actors'], ['~has_genre']]",[['~starred_actors']],0.010205045828215062,0.12227156760842861,0.0040631200982708116,0.39814814814814814,3.25626109107562,0.0028153331473391016,1.4583795492044571,0.7000432924460233
"[['has_genre', '~has_genre'], ['starred_actors']]",[['~starred_actors']],0.0040631200982708116,0.12227156760842861,0.0016063498062931117,0.39534883720930236,3.2333668811329574,0.001109545742496227,1.4516277920322143,0.6935428061167541
[['Produced by']],[['starred_actors']],0.0031182084475101578,0.15411509023906264,0.00122838514598885,0.3939393939393939,2.5561377106441485,0.0007478221697166146,1.3957101011055466,0.6106890266131972
"[['starred_actors'], ['is-a']]",[['~is-a']],0.002645752622129831,0.022866861948407823,0.0010394028158367192,0.3928571428571428,17.1801948051948,0.0009789027558768384,1.6093957567908574,0.9442918048318333
"[['starred_actors', '~starred_actors']]","[['~starred_actors'], ['starred_actors']]",0.020977038646886517,0.07530945856562411,0.008126240196541623,0.38738738738738737,5.14394067844507,0.006546470773734428,1.5094213249884667,0.822857630245801
"[['starred_actors'], ['~has_genre']]",[['~starred_actors']],0.01370121893602948,0.12227156760842861,0.005291505244259662,0.3862068965517242,3.1585993711027025,0.0036162357268050512,1.4300069965930098,0.6928975173131142
"[['has_genre'], ['starred_actors'], ['~starred_actors', 'has_genre']]",[['~starred_actors']],0.00368515543796655,0.12227156760842861,0.001417367476140981,0.38461538461538464,3.1455831649031034,0.0009667777438600856,1.4263087026363035,0.6846168437025797
"[['~has_genre'], ['written_by', '~written_by']]",[['~written_by']],0.003968628933194746,0.17405272607011243,0.0015118586412170463,0.380952380952381,2.188718266894163,0.0008211079566337786,1.3342225194252029,0.5452755905511811
"[['written_by'], ['starred_actors'], ['~written_by', 'has_genre']]",[['~starred_actors']],0.0030237172824340926,0.12227156760842861,0.0011338939809127846,0.37499999999999994,3.066943585780525,0.0007641793287848705,1.4043654918265143,0.6759864783748776
"[['written_by'], ['is-a']]",[['~is-a']],0.004819049418879335,0.022866861948407823,0.0017953321364452424,0.37254901960784315,16.292092043428944,0.0016851355986611737,1.557305938769725,0.9431656905271154
"[['has_genre', '~has_genre'], ['written_by']]",[['~written_by']],0.008882169517150146,0.17405272607011243,0.0033071907776622885,0.3723404255319149,2.1392392635202255,0.0017612249597854512,1.3159159957527022,0.5373166446481348
"[['has_genre'], ['~has_genre', 'starred_actors']]",[['starred_actors']],0.008693187186998016,0.15411509023906264,0.0032126996125862234,0.3695652173913044,2.3979820328952632,0.0018729482847969611,1.3417484775518318,0.5880951179442324
"[['~has_genre'], ['~starred_actors', 'has_genre']]","[['~starred_actors'], ['starred_actors']]",0.002834734952281962,0.07530945856562411,0.0010394028158367192,0.3666666666666666,4.86879966541196,0.0008259204614033144,1.460037697001646,0.7968694813194007
"[['~has_genre'], ['~starred_actors', 'has_genre']]",[['~starred_actors']],0.002834734952281962,0.12227156760842861,0.0010394028158367192,0.3666666666666666,2.998789283874291,0.0006927953294667996,1.3858869985130073,0.6684269014412101
"[['~has_genre', 'starred_actors'], ['starred_actors']]",[['~starred_actors']],0.005952943399792119,0.12227156760842861,0.002173296796749504,0.3650793650793651,2.985807512082628,0.001445421075372673,1.382422281016725,0.6690651347330139
"[['has_genre'], ['release_year']]",[['~written_by']],0.004441084758575073,0.17405272607011243,0.0016063498062931117,0.3617021276595745,2.078118141705362,0.000833366897354693,1.293984062490157,0.5211096967260709
"[['written_by'], ['~has_genre']]","[['has_genre'], ['~written_by']]",0.019370688840593404,0.028347349522819615,0.0069923462156288385,0.36097560975609755,12.734016260162601,0.006443238528566756,1.5205251400597097,0.9396722797185315
[['Sport played']],[['~Sport played']],0.03156004913540584,0.01209486912973637,0.011338939809127847,0.35928143712574856,29.705276946107787,0.010957225145107065,1.541870624816206,0.9978274303184052
"[['has_genre'], ['starred_actors'], ['~starred_actors', 'has_genre']]",[['~has_genre']],0.00368515543796655,0.06982897099121232,0.0013228763110649155,0.35897435897435903,5.140765414107769,0.001065545698889041,1.451066805253709,0.8084557229568611
"[['has_genre'], ['starred_actors'], ['~starred_actors', 'starred_actors']]",[['~starred_actors']],0.004252102428422943,0.12227156760842861,0.0015118586412170463,0.35555555555555557,2.9079168813326466,0.000991947411662167,1.3619923950903696,0.6589129815904345
"[['~written_by'], ['~has_genre', 'written_by']]",[['written_by']],0.002929226117358027,0.20608523103089862,0.0010394028158367192,0.3548387096774193,1.7218056233453134,0.000435732574699248,1.230567891902107,0.420445930112344
"[['written_by'], ['~has_genre', 'written_by']]",[['~written_by']],0.002929226117358027,0.17405272607011243,0.0010394028158367192,0.3548387096774193,2.038685159889321,0.0005295630248347835,1.2802182745913255,0.510984561306775
"[['~Spouse (or domestic partner)', '~starred_actors']]",[['starred_actors']],0.004535575923651138,0.15411509023906264,0.0016063498062931117,0.35416666666666674,2.298066114857961,0.0009073491135334966,1.3097572796298387,0.5674251095787153
"[['starred_actors'], ['~written_by']]","[['written_by'], ['~starred_actors']]",0.00614192572994425,0.01596900689785505,0.002173296796749504,0.35384615384615387,22.15830678197542,0.0020752163424019106,1.5229051083723673,0.9607711831477301
"[['~directed_by', 'has_genre']]",[['starred_actors']],0.007748275536237362,0.15411509023906264,0.0027402437872058962,0.35365853658536583,2.294769032914118,0.0015461176037415538,1.3087275962339031,0.5686322156510546
"[['~written_by', 'starred_actors']]",[['starred_actors']],0.038079939525654354,0.15411509023906264,0.01332325427572522,0.3498759305210918,2.2702249985927128,0.007454560959430951,1.3011130482200677,0.5816647856316794
"[['~has_genre', 'starred_actors'], ['starred_actors']]",[['Sport played']],0.005952943399792119,0.03156004913540584,0.0020788056316734384,0.3492063492063492,11.064822735481417,0.0018909304454757091,1.4880906562065714,0.9150708606982372
"[['release_year'], ['~written_by']]",[['written_by']],0.020032126996125863,0.20608523103089862,0.0069923462156288385,0.3490566037735849,1.6937487564125853,0.002864020695591939,1.2196371813148514,0.4179664188342233
"[['release_year', '~release_year']]",[['written_by']],0.006803363885476708,0.20608523103089862,0.0023622791269016347,0.3472222222222222,1.684847674359366,0.0009602063087758952,1.216209858846283,0.40925887165826275
"[['release_year', '~release_year']]","[['written_by'], ['~written_by']]",0.006803363885476708,0.08211282245110083,0.0023622791269016347,0.3472222222222222,4.2285992839790305,0.0018036357161032544,1.4061250379472496,0.7687451241556466
"[['~Next in series', 'written_by']]",[['~written_by']],0.0030237172824340926,0.17405272607011243,0.0010394028158367192,0.34374999999999994,1.9749762486427793,0.0005131165799637532,1.2585863221788762,0.4951620268651829
"[['~Next in series', 'written_by']]",[['has_genre']],0.0030237172824340926,0.13767362751582726,0.0010394028158367192,0.34374999999999994,2.4968471173644473,0.0006231166889817184,1.3140211390235013,0.6013131025926021
"[['~Next in series', 'written_by']]",[['written_by']],0.0030237172824340926,0.20608523103089862,0.0010394028158367192,0.34374999999999994,1.6679991976157722,0.00041625934111416826,1.2097748860481545,0.40169393680909166
"[['in_language', '~in_language']]","[['written_by'], ['~written_by']]",0.0033071907776622885,0.08211282245110083,0.0011338939809127846,0.34285714285714286,4.175439750123294,0.000862331211774683,1.3967848354004988,0.7630277461762103
"[['written_by'], ['~has_genre']]","[['~written_by', 'has_genre']]",0.019370688840593404,0.0515921761315317,0.006614381555324577,0.3414634146341463,6.618511569731082,0.005615005564871586,1.4401748436521185,0.8656773944883407
"[['release_year', 'has_genre']]",[['written_by']],0.004441084758575073,0.20608523103089862,0.0015118586412170463,0.34042553191489366,1.6518676773293532,0.0005966166627182997,1.2036772303725087,0.39638501328777526
"[['has_genre'], ['~starred_actors', 'has_genre']]",[['~has_genre']],0.004724558253803269,0.06982897099121232,0.0016063498062931117,0.34,4.869039242219215,0.0012764387650419904,1.4093500439527087,0.7983927265010248
